294;7;Chasseurs de Chimères;Delcourt;2-84789-925-1;decapeetdecrocs_07.jpg;49;7;slug
303;1;Le secret des eaux;Delcourt;2-84789-103-X;AlimleTanneur01.jpg;46;8;slug
304;2;Le vent de l'exil;Delcourt;2-84789-946-4;alimletanneur_02.jpg;46;3;slug
305;3;La terre du prophète pâle;Delcourt;978-2-7560-0369-6;AlimLeTanneur3_27112007_232724.jpg;54;1;slug
314;NULL;Canoë Bay;Daniel Maghen;978-2-356-74009-0;CanoeBay_21032009_074933.jpg;76;2;slug
316;5;Les révolutions;Dargaud;978-2-205-06235-9;RetourALaTerreLe5_29112008_200007.jpg;45;4;slug
317;1;Livre I : Le Chant d'Anoroer;Soleil Productions;2-84946-422-8;Servitude1.jpg;52;5;slug
318;2;Livre II : Drekkars;Soleil Productions;978-2-302-00214-2;Servitude2_18122008_214301.jpg;46;2;slug
319;5;Poussière d'ange;Albin Michel;2-226-17542-3;AnitaBomba5_21112006.jpg;48;2;slug
320;2;Beau bandit;Dargaud;978-2205-05953-3;Gus02_71318.jpg;84;3;slug
321;3;Ernest;Dargaud;978-2-205-06086-7;Gus3_01122008_184848.jpg;88;2;slug
322;6;Au commencement;Les Humanoïdes Associés;978-2-7316-2188-4;koma06_79842.jpg;46;3;slug
323;8;Le sang des comètes;Soleil Productions;978-2-30200-382-8;lanfeustdesetoiles08_80608.jpg;54;4;slug
324;2;Episode 2;Dargaud;978-2-205-06185-7;Antares_02_84321.jpg;46;5;slug
328;2;Hugo & Iris, Chapitre 2 - Automne 1830;Futuropolis/Glénat;978-2-7548-0108-9;sambrelaguerredessambre02_78011.jpg;46;6;slug
329;31;Le bouclier de Thor;Le Lombard;978-2-8036-2486-7;thorgal31couv_80551.jpg;46;7;slug
330;2;Vincent Van Gogh - La ligne de front;Dargaud;2-205-05466-X;UneAventureRocambolesqueDe02_34422.jpg;46;2;slug
334;1;Zoo 1;Dupuis;2-8001-2132-7;Zoo01.jpg;70;4;slug
335;2;Zoo 2;Dupuis;2-8001-2324-9;Zoo02.jpg;62;5;slug
336;3;Zoo 3;Dupuis;978-2-8001-4004-9;zoo03.jpg;72;6;slug
337;1;Le nouveau rêve;Les Humanoïdes Associés;2-7316-1425-0;apreslincalcouv01.jpg;56;2;slug
338;1;Monsieur Fruit - T1;Seuil;2-0202-3701-6;monsieurfruit01couv.jpg;153;4;slug
341;2;Monsieur Fruit - T2;Seuil;2-02-029670-5;MonsieurFruit02a.jpg;149;3;slug
342;4;Confessions;Casterman;978-2-203-01691-0;magasingeneral04_79885.jpg;66;11;slug
343;3;Le prince charmant;Dargaud;978-2205-06083-6;misspastouche03_77426.jpg;46;2;slug
344;2;Les survivants;Dargaud;2-205-04987-9;betelgeuse02.jpg;46;5;slug
345;1;La catastrophe;Dargaud;2-205-04186-X;aldebaran01a.jpg;48;6;slug
346;2;La blonde;Dargaud;2-205-04968-2;aldebaran02a.jpg;46;7;slug
347;3;La photo;Dargaud;2-205-04969-0;MondesDaldebaranLes3b_07102007_170606.jpg;46;1;slug
348;4;Le groupe;Dargaud;2-205-04970-4;aldebaran04a.jpg;46;2;slug
349;5;La créature;Dargaud;2-205-04968-2;MondesDaldebaranLes5c_20022008_101535.jpg;46;3;slug
350;2;Amy;Delcourt;2-84055-035-0;pouvoirinnocents02couv.jpg;64;2;slug
351;5;Sergent Logan;Delcourt;2-84055-440-2;pouvoirdesinnocents05couv.jpg;62;1;slug
352;1;Pourquoi cette nuit est-elle différente des autres nuits ?;Dupuis;2-8001-3149-7;olivesnoires01.jpg;48;5;slug
353;2;Adam Harishon;Dupuis;2-8001-3220-5;olivesnoires02.jpg;48;3;slug
354;3;Tu ne mangeras pas le chevreau dans le lait de sa mère;Dupuis;2-8001-3378-3;olivesnoires03.jpg;48;4;slug
355;1;Première époque (1914-1915);Futuropolis;978-2-7548-0113-3;matteo01_78761.jpg;62;5;slug
356;NULL;Troubles fêtes;Les Humanoïdes Associés;2-7316-0652-5;loiseltroublesreed.jpg;70;6;slug
358;NULL;Les portes du possible;Casterman;2-203-34322-2;portesdupossible.jpg;46;7;slug
367;1;La chanson;Delcourt;2-84055-686-3;ChevalierMalheur01couv_20081023_8860.jpg;48;4;slug
368;2;Citadelle;Delcourt;2-84055-903-X;ChevalierMalheur02couv_20081023_23695.jpg;48;3;slug
369;3;Tel père tel fils;Delcourt;2-84789-405-5;ChevalierMalheur03couv_20081023_42412.jpg;46;7;slug
373;4;Le déluge;Soleil Productions;2-84565-234-8;universalwarone4.jpg;48;5;slug
374;5;Babel;Soleil Productions;2-84565-406-5;universalwar05.jpg;46;4;slug
375;6;Le patriarche;Soleil Productions;2-84946-095-8;UniversalWarOne6_21062006.jpg;46;2;slug
376;1;Le bois sauvage;Delcourt;2-84055-107-1;VentDanslesSaulesLe01.JPG;31;5;slug
377;2;Auto, crapaud, blaireau;Delcourt;2-84055-168-3;ventdanslessaulescouv02.JPG;32;1;slug
378;3;L'échappée belle;Delcourt;2-84055-252-3;VentDanslesSaulesLe03.JPG;32;1;slug
379;4;Foutoir au manoir;Delcourt;2-84055-580-8;VentDanslesSaulesLe04.JPG;31;4;slug
381;NULL;Animal'z;Casterman;978-2-203-01966-9;Animalz_10032009_223059.jpg;96;2;slug
382;1;L'empire de Monsieur Joseph;Glénat;978-2-7234-5580-8;IlEtaitUneFoisEnFrance1_04102007_192650.jpg;54;3;slug
383;2;Le vol noir des corbeaux;Glénat;978-2-7234-6183-2;IlEtaitUneFoisEnFrance2_02102008_110958.jpg;56;4;slug
384;1;Papillons de nuit;Les Humanoïdes Associés;2-7316-1294-0;reseaubombyce01.jpg;46;6;slug
385;2;Monsieur lune;Les Humanoïdes Associés;2-7316-1460-9;reseaubombyce02.jpg;46;7;slug
386;1;L'invitation au voyage;Delcourt;2-84789-674-0;ventdanssables01_44911.jpg;32;8;slug
387;2;Etranges étrangers;Delcourt;978-2-7560-0564-5;VentDansLesSablesLe2_17042007.jpg;32;3;slug
388;3;La Tentation du Désert;Delcourt;978-2-7560-1269-8;ventdanslessables03_84663.jpg;32;1;slug
389;9;Revers de fortune;Delcourt;978-2-7560-0835-6;Couv_96637.jpg;47;2;slug
390;5;Montréal;Casterman;978-2-203-02463-2;Couv_97432.jpg;70;4;slug
391;3;Episode 3;Dargaud;978-2-205-06371-4;antaresmondesaldebaran03_103248.jpg;46;5;slug
392;7;La voie du Rige;Dargaud;978-2-205-06009-6;Couv_105589.jpg;66;2;slug
393;3;Hugo & Iris, Chapitre 3 - Hiver 1831;Futuropolis/Glénat;978-2-7548-0109-6;Couv_98900.jpg;56;2;slug
394;7;Le commun des mortels;Casterman;978-2-203-01438-1;tueur07_91979.jpg;54;3;slug
395;8;L'ordre naturel des choses;Casterman;978-2-203-03167-8;Tueur8-couv_110520.jpg;54;2;slug
396;NULL;Les armes du Meta-Baron;Les humanoïdes associés;978-2-7316-1447-3;ArmesDuMetabaronLes1_21092008_182642.jpg;56;3;slug
397;NULL;Les derniers corsaires;Les éditions de la Pastèque;2-922585-37-9;DerniersCorsairesLes_04082006.jpg;62;4;slug
398;1;Tome 1;Robert Laffont;978-2-221-10727-0;BoisDesViergesLe1_12022008_230258.jpg;54;5;slug
399;1;La Genèse;Soleil Productions;2-87764-807-9;UniversalWarOneQuadrantSolaire.jpg;46;6;slug
400;NULL;Québec. un détroit dans le fleuve;Casterman;978-2-203-01448-0;Quebec_19032008_144825.jpg;64;7;slug
401;NULL;Le petit Prince;Gallimard;978-2-07-060339-8;petitprincesfar_78379.jpg;110;2;slug
402;1;Grasse Carcasse;Dargaud;978-2-205-06397-4;Couv_97655.jpg;200;4;slug
404;NULL;Pachyderme;Gallimard;978-2-07-062704-2;pachyderme_93213.jpg;80;5;slug
405;4;Jusqu'à ce que la mort nous sépare;Dargaud;978-2-205-06292-2;misspastouche04_91861.jpg;46;6;slug
406;9;Le piège diabolique;Blake et Mortimer;2-87097-020-X;BlakeEtMortimerEditionsBlakeEtMortimer9a_08072007_211054.jpg;62;2;slug
408;2;Second livre;Futuropolis;978-2-7548-0103-4;Couv_106299.jpg;76;4;slug
409;1;Le roi n'embrasse pas;Gallimard;978-2-07-061819-4;Couv_99015.jpg;138;3;slug
414;106;Révolutions;Delcourt;978-2-7560-0608-6;donjoncrepuscule106_88442.jpg;48;2;slug
415;1;Cœur de canard;Delcourt;2-84055-197-7;DonjonZenith1.jpg;46;2;slug
416;2;Le roi de la bagarre;Delcourt;2-84055-249-3;donjonzenith02_8935.jpg;46;5;slug
417;1;Adèle et la bête;Casterman;2-203-30501-0;AdeleBlancsec1e_12022008_153356.jpg;46;6;slug
418;2;Le démon de la tour eiffel;Casterman;2-203-30502-9;AdeleBlancsec2c_12022008_153133.jpg;46;7;slug
419;6;Le noyé à deux têtes;Casterman;2-203-30507-X;Adele_BlancSec_06.jpg;46;1;slug
420;1;Trois ombres;Delcourt;978-2-7560-0470-9;TroisOmbres_14092007_204959.jpg;268;2;slug
424;4;March of the wooden soldiers;DC Comics;1-401-20222-5;Fables4_07092007_214716.jpg;223;3;slug
425;5;The mean seasons;DC Comics;1-401-20486-4;Fables5_07092007_214710.jpg;159;2;slug
426;6;Homelands;DC Comics;1-401-20500-3;Fables6_07092007_214704.jpg;184;1;slug
427;7;Arabian nights (and days);DC Comics;1-401-21000-7;Fables7_07092007_214658.jpg;137;5;slug
428;8;Wolves;DC Comics;1-401-21001-5;Fables8_07092007_214652.jpg;117;3;slug
429;9;Sons of empire;DC Comics;978-1-401-21316-9;Fables9_07092007_214647.jpg;193;4;slug
430;10;The good prince;DC Comics;978-1-401-21686-3;FablesV010_26062008_200217.jpg;220;5;slug
431;11;War and pieces;DC Comics;978-1-401-21913-0;Couv_100441.jpg;192;6;slug
432;1;Volume 1;Kana;2-87129-578-6;Lesommetdesdieux_07032004.jpg;318;7;slug
433;2;Volume 2;Kana;2-87129-579-4;sommetdesdieux02couv.jpg;333;4;slug
434;3;Volume 3;Kana;2-87129-580-8;SommetDesDieuxLe3_15102004.jpg;333;3;slug
435;4;Volume 4;Kana;2-87129-721-5;sommetdesdieux04.jpg;306;7;slug
436;5;Volume 5;Kana;2-87129-780-0;SommetDesDieuxLe5_17052005.jpg;300;5;slug
438;2;Le bar du vieux français 2;Dupuis;2-8001-1996-9;barduvieuxfrancaiscouv02.jpg;54;4;slug
439;1;Première partie;Futuropolis;2-7548-0033-6;marieenplastique01.jpg;54;2;slug
440;2;Seconde partie;Futuropolis;978-2-7548-0060-0;MarieEnPlastiqueLa2_02062007.jpg;62;5;slug
443;1;Tome 1;Dupuis;2-8001-3724-X;BouddhaDazurLe1_04102005.jpg;59;1;slug
444;2;Tome 2;Dupuis;2-8001-3839-4;bouddhadazurle_02.JPG;75;1;slug
446;NULL;Un peu avant la fortune;Dupuis;978-2-8001-3854-1;UnPeuAvantLaFortune_27012008_111203.jpg;78;4;slug
447;NULL;Retour au collège;Hachette;2-01-235861-6;retouraucollegecouv.jpg;90;2;slug
448;1;(Livre premier);Futuropolis;978-2-7548-0239-0;Canarrive-couv_109573.jpg;60;3;slug
449;NULL;Page Noire;Futuropolis;978-2-7548-0147-8;Couv_113972.jpg;98;4;slug
450;4;Là où brûlent les regards;Delcourt;978-2-7560-1264-3;Alim4-couv_98261.jpg;64;6;slug
451;4;L'Enfer, le silence;Dargaud;978-2-205-06313-4;Couv_113281.jpg;54;7;slug
452;2;Loup;Delcourt;978-2-7560-1903-1;Couv_115974.jpg;54;8;slug
453;6;Ernest Latulippe;Casterman;978-2-203-02616-2;Couv_117401.jpg;68;3;slug
454;3;Stigmates;Les Humanoïdes Associés;978-2-7316-1723-8;Couv_116124.jpg;46;1;slug
455;1;Eauxfolles;Delcourt;2-84055-005-9;nefdesfous01_589.jpg;46;2;slug
456;2;Pluvior 627;Delcourt;2-84055-025-3;nefdesfous02_590.jpg;46;4;slug
457;3;Turbulences;Delcourt;2-84055-129-2;nefdesfous03_950.jpg;54;5;slug
458;4;Au turf;Delcourt;2-84055-456-9;nefdesfous04.jpg;46;2;slug
459;5;Puzzle;Delcourt;2-84055-838-6;NefDesFousLa05.jpg;46;2;slug
460;6;Les Chemins énigmatiques;Delcourt;978-2-7560-0187-6;nefdesfous06.jpg;46;3;slug
461;7;Terminus;Delcourt;978-2-7560-1069-4;nefdesfous07_82677.jpg;46;2;slug
464;3;Honneur et Police;Glénat;978-2-7234-6873-2;Couv_94966.jpg;54;3;slug
465;4;Aux armes, citoyens !;Glénat;978-2-7234-7716-1;Couv_115654.jpg;62;4;slug
466;1;Home Sweet Home;Dargaud;978-2-87129-959-2;jazzmaynard01.jpg;46;5;slug
467;2;Mélodie d'El Raval;Dargaud;978-2-505-00347-2;JazzMaynard2_18042008_174047.jpg;46;6;slug
468;3;Envers et contre tout;Dargaud;978-2-505-00509-4;JazzMaynard3_10012009_155254.jpg;46;7;slug
469;4;Sans espoir;Dargaud;978-2-505-00805-7;Couv_106462.jpg;46;2;slug
470;1;Première partie;Futuropolis;2-7548-0003-4;MemoireDansLesPochesLa1_07062006.jpg;86;4;slug
471;2;Deuxième partie;Futuropolis;978-2-7548-0099-0;memoireanslespoches02_87937.jpg;69;5;slug
472;1;La Géométrie du hasard;Quadrants;978-2-302-00093-3;QuelquesPasVersLaLumiere01_71184.jpg;46;6;slug
473;2;Le Voyage improbable;Quadrants;978-2-30200-543-3;quelquecouv_87030.jpg;46;2;slug
474;3;Les Voyageurs de l'autre monde;Quadrants;978-2-302-01242-4;Couv_114228.jpg;46;4;slug
475;1;La marque du diable;Dargaud;2-87129-301-5;scorpion01.jpg;46;3;slug
476;2;Le secret du Pape;Dargaud;2-87129-352-X;scorpion02.jpg;46;2;slug
477;3;La croix de Pierre;Dargaud;2-87129-463-1;scorpion03couv.JPG;46;2;slug
478;4;Le Démon au Vatican;Dargaud;2-87129-570-0;scorpion04.JPG;46;5;slug
479;5;La vallée sacrée;Dargaud;2-87129-677-4;scorpion05.JPG;46;6;slug
480;6;Le trésor du Temple;Dargaud;2-87129-760-6;scorpion06.JPG;46;7;slug
481;7;Au Nom du Père;Dargaud;2-505-00018-2;scorpion07.jpg;46;1;slug
482;8;L'ombre de l'Ange;Dargaud;978-2-505-00474-5;scorpion08_79729.jpg;46;2;slug
483;9;Masque de la Vérité;Dargaud;978-2-505-00914-6;Couv_113222.jpg;46;3;slug
484;1;La fille sous la dunette;Glénat;2-7234-0132-4;passagersduvent01_302.jpg;46;2;slug
485;2;Le ponton;Glénat;2-7234-0164-2;passagerduventcouv02eo.jpg;46;1;slug
486;3;Le comptoir de Juda;Glénat;2-7234-0215-0;passagerduventcouv03eo.jpg;46;5;slug
487;4;L'heure du serpent;Glénat;2-7234-0290-8;passagersduvent04.jpg;46;3;slug
488;5;Le bois d'ébène;Glénat;2-7234-0440-4;passagersduvent05_306.jpg;46;4;slug
489;6;La Petite Fille Bois-Caïman - Livre 1;12bis;978-2-356-48066-8;PassagersDuVent_06_93413.jpg;78;5;slug
490;7;La Petite Fille Bois-Caïman - Livre 2;12bis;978-2-356-48112-2;Couv_99109.jpg;64;6;slug
491;2;Volume 2;Gallimard;2-07-057588-8;AyaDeYopougon2_29092006.jpg;106;7;slug
492;3;Volume 3;Gallimard;978-2-07-061543-8;AyaDeYopougon3_09102007_180143.jpg;126;4;slug
493;4;Volume 4;Gallimard;978-2-07-061995-5;AyaDeYopougon_04_80396.jpg;106;3;slug
494;5;Volume 5;Gallimard;978-2-07-062803-2;Couv_98840.jpg;107;7;slug
495;6;Volume 6;Gallimard;978-2-07-069512-6;Couv_118426.jpg;104;5;slug
496;2;L'apocalypse selon Saint Jacky;Dargaud;978-2-205-06759-0;Couv_123954.jpg;208;4;slug
497;2;(Livre second);Futuropolis;978-2-7548-0393-9;Couv_116325.jpg;60;2;slug
498;7;Charleston;Casterman;978-2-203-03219-4;Couv_138758.jpg;78;5;slug
499;2;Deuxième époque (1917-1918);Futuropolis;978-2-7548-0114-0;Matteo2-couv_115131.jpg;71;1;slug
500;5;Paul à la pêche;Les éditions de la Pastèque;2-922585-39-5;paul5_59923.jpg;200;1;slug
501;6;Paul à Québec;Les éditions de la Pastèque;978-2-922585-70-4;Couv_87049.jpg;188;4;slug
502;7;Paul au parc;Les éditions de la Pastèque;978-2-923841-05-2;Couv_145258.jpg;144;2;slug
503;3;Une traversée mouvementée;Dupuis;978-2-8001-4085-8;Salvatore3_03102009_170132.jpg;52;3;slug
504;4;Retour à Brest;Dupuis;978-2-8001-4849-6;Couv_115181.jpg;54;4;slug
505;6;La mer vue du Purgatoire...;Glénat;978-2-7234-4429-3;Couv_126674.jpg;64;6;slug
506;2;Animal farm;DC Comics;978-1-401-20077-0;Couv_99737.jpg;115;7;slug
507;3;Storybook love;DC Comics;978-1-401-20256-9;Couv_99738.jpg;184;8;slug
508;1;Legends in exile;DC Comics;978-1-563-89942-3;FablesV01_18102009_101424.jpg;112;3;slug
512;4;Épisode 4;Dargaud;978-2-205-06765-1;Couv_138040.jpg;46;1;slug
513;1;Anomalies quantiques - Épisode 1;Dargaud;978-2-205-06524-4;Couv_120743.jpg;48;2;slug
514;1;Episode 1;Dargaud;978-2-205-06085-0;Couv_105592.jpg;46;4;slug
515;2;Épisode 2;Dargaud;978-2-205-06529-9;Couv_117129.jpg;46;5;slug
516;1;Livre 1/2;Dargaud;978-2-205-06740-8;Couv_126734.jpg;54;2;slug
518;2;Livre 2/2;Dargaud;978-2-205-06764-4;Couv_138242.jpg;54;2;slug
520;NULL;Là où vont nos pères;Dargaud;978-2-205-05970-0;Couv_143518.jpg;116;3;slug
521;3;Kettricken;Soleil Productions;978-2-302-00888-5;Couv_100036.jpg;46;2;slug
522;4;Molly;Soleil Productions;978-2-302-01235-6;Couv_115483.jpg;47;3;slug
523;1;Le bâtard;France Loisirs;978-2-298-03773-9;Couv_134606.jpg;46;4;slug
524;2;L'art;France Loisirs;978-2-298-04403-4;Couv_134608.jpg;46;5;slug
525;6;L'Héritage du Kaiser - Château de Stolditz, Allemagne. 1936...;Delcourt;978-2-7560-1739-6;118033_c.jpg;54;6;slug
526;5;Gold Rush - Yukon, 1899...;Delcourt;978-2-7560-1738-9;115618_c.jpg;62;7;slug
527;1;Premier livre;Futuropolis;978-2-7548-0102-7;LuluFemmeNue1_28102008_232856.jpg;76;2;slug
529;NULL;Là-bas;Dupuis;2-8001-3457-7;Labas_05092003.jpg;64;4;slug
530;2;Le fruit de la connaissance;Soleil Productions;2-87764-937-7;Couv_136848.jpg;46;5;slug
532;3;Caïn et Abel;Soleil Productions;2-84565-037-X;Couv_136847.jpg;48;6;slug
533;1;Esclaves;Dargaud;978-2-505-00971-9;Couv_115029.jpg;52;2;slug
534;1;Un héros sans cœur;Delcourt;978-2-7560-1942-0;115972_c.jpg;46;4;slug
535;1;Le discours;Futuropolis;978-2-7548-0353-3;Couv_125488.jpg;34;3;slug
536;NULL;Julia & Roem;Casterman;978-2-203-03308-5;Couv_125622.jpg;84;2;slug
537;NULL;Essex County;Futuropolis;978-2-7548-0235-2;Couv_108626.jpg;496;2;slug
538;NULL;La Fugue;Éditions de la Pastèque;2-922585-30-1;FugueLaBlanchet_05082006.jpg;136;5;slug
539;NULL;Body World;Dargaud;978-2-205-06316-5;Couv_118236.jpg;384;6;slug
540;NULL;Le journal d'un remplaçant;Delcourt;978-2-7560-0641-3;JournalDunRemplacantLe_30122006.jpg;124;7;slug
541;NULL;Broderies;L'Association;2-84414-095-5;Broderies_09022003.jpg;130;1;slug
542;1;Comment je ne me suis pas fait kidnapper en Afghanistan;La boîte à bulles;978-2-84953-053-5;kaboul_1_67647.jpg;145;2;slug
543;NULL;Shenzhen;L'Association;2-84414-035-1;shenzen01_11278.jpg;150;3;slug
544;NULL;Logicomix;Vuibert;978-2-7117-4351-3;Couv_112031.jpg;304;2;slug
545;NULL;Watchmen;DC Comics;0-930289-23-4;Watchmenint2_12072009_001753.jpg;416;1;slug
546;2;Final incal;Les Humanoïdes Associés;978-2-7316-1444-2;Couv_133712.jpg;62;5;slug
547;2;Renée;Futuropolis;2-7548-0085-9;Couv_120701.jpg;464;3;slug
548;3;Livre III - L'Adieu aux Rois;Soleil Productions;978-2-302-01893-8;Couv_142820.jpg;51;4;slug
549;32;La Bataille d'Asgard;Le Lombard;978-2-8036-2754-7;Couv_117408.jpg;46;5;slug
550;33;Le Bateau-Sabre;Le Lombard;978-2-8036-2995-4;Couv_140423.jpg;46;6;slug
551;9;Concurrence déloyale;Casterman;978-2-203-03178-4;Couv_126818.jpg;54;7;slug
552;4;Le Chant des dunes;Delcourt;978-2-7560-1989-5;Couv_118876.jpg;32;4;slug
553;1;Larmes d'abeille;Vents d'Ouest;978-2-7493-0268-3;GrandMortLe1_14112007_210502.jpg;56;3;slug
554;2;Pauline...;Vents d'Ouest;978-2-7493-0394-9;GrandMort_02_79711.jpg;58;7;slug
555;3;Blanche;Vents d'Ouest;978-2-7493-0595-0;Couv_135013.jpg;54;5;slug
556;1;508 statues souriantes;Futuropolis;978-2-7548-0356-4;Couv_134093.jpg;48;4;slug
557;1;Chili con Carnage;Delcourt;978-2-7560-1807-2;Couv_124457.jpg;46;2;slug
558;1;Chroniques diplomatiques;Dargaud;978-2-205-06132-1;Couv_108242.jpg;94;5;slug
559;2;Chroniques diplomatiques;Dargaud;978-2-205-06679-1;Couv_141851.jpg;96;1;slug
560;NULL;Frenchman;Daniel Maghen;978-2-356-74023-6;Couv_136258.jpg;74;1;slug
561;1;Les règles du jeu;Futuropolis;978-2-7548-0318-2;Couv_135303.jpg;48;4;slug
562;1;Quinquennat nerveux;Delcourt;978-2-7560-2824-8;141736_c.jpg;NULL;2;slug
